,file_name,file_author,file_project_name,file_size,file_ctime,file_mtime,file_atime,file_path,file_count_time
8727,20160810 rx41-1 00000779 463.LMD,饶云,,4633397,1526432297.1962736,1470802050.0,1526432297.1962736,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.095382
8728,20160810 rx41-2 00000780 464.LMD,饶云,,4633399,1526432297.8692305,1470802158.0,1526432297.8692305,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.104383
8729,20160810 rx41-3 00000781 465.LMD,饶云,,4633398,1526432298.5188785,1470802224.0,1526432298.5188785,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.112383
8730,20160810 rx42-1 00000782 466.LMD,饶云,,4633398,1526432299.0705855,1470802274.0,1526432299.0705855,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.121384
8731,20160810 rx42-2 00000783 467.LMD,饶云,,4633398,1526432299.7259371,1470802354.0,1526432299.7259371,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.130384
8732,20160810 rx42-3 00000784 468.LMD,饶云,,4633399,1526432300.2624104,1470802514.0,1526432300.2624104,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.138385
8733,20160810 rx43-1 00000785 469.LMD,饶云,,4633399,1526432300.9680033,1470802602.0,1526432300.9680033,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.147385
8734,20160810 rx43-2 00000786 470.LMD,饶云,,4633399,1526432301.5727665,1470802776.0,1526432301.5727665,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.156386
8735,20160810 rx43-3 00000787 471.LMD,饶云,,4633399,1526432302.2252865,1470802840.0,1526432302.2252865,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.165386
8736,20160810 rx44-1 00000788 472.LMD,饶云,,4633400,1526432302.8796816,1470802996.0,1526432302.8796816,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.174387
8737,20160810 rx44-2 00000789 473.LMD,饶云,,4633400,1526432303.5256627,1470803092.0,1526432303.5256627,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.182387
8738,20160810 rx44-3 00000790 474.LMD,饶云,,4633400,1526432304.144156,1470803290.0,1526432304.144156,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.191388
8739,20160810 rx45-1 00000791 475.LMD,饶云,,4633400,1526432304.7233028,1470803416.0,1526432304.7233028,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.200388
8740,20160810 rx45-2 00000792 476.LMD,饶云,,4633400,1526432305.3599741,1470803530.0,1526432305.3599741,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.208389
8741,20160810 rx45-3 00000793 477.LMD,饶云,,4633400,1526432305.9263768,1470803674.0,1526432305.9263768,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.217389
8742,20160810 rx46-1 00000794 478.LMD,饶云,,4633400,1526432306.4698455,1470803862.0,1526432306.4698455,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.226390
8743,20160810 rx46-2 00000795 479.LMD,饶云,,4633400,1526432306.982318,1470804082.0,1526432306.982318,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.235390
8744,20160810 rx46-3 00000796 480.LMD,饶云,,4633400,1526432307.494425,1470804278.0,1526432307.494425,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.244391
8745,20160810 rx47-1 00000797 481.LMD,饶云,,4633400,1526432308.0155234,1470804442.0,1526432308.0155234,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.252391
8746,20160810 rx47-2 00000798 482.LMD,饶云,,4633399,1526432308.689209,1470804604.0,1526432308.689209,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.261392
8747,20160810 rx47-3 00000799 483.LMD,饶云,,4633400,1526432309.2201893,1470804766.0,1526432309.2201893,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.270392
8748,20160810 rx48-1 00000800 484.LMD,饶云,,4633401,1526432309.8322873,1470804878.0,1526432309.8322873,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.279393
8749,45- 922 00000802 451.LMD,饶云,,4435128,1526432310.5330772,1474511904.0,1526432310.5330772,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.287393
8750,45-2 123 00000803 452.LMD,饶云,,4629182,1526432311.0635755,1474512238.0,1526432311.0635755,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.296394
8751,45-3 20160922 00000804 453.LMD,饶云,,353002,1526432311.6651409,1474513068.0,1526432311.6651409,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.305394
8752,45-4 20160922 00000805 454.LMD,饶云,,1521760,1526432311.7805154,1474513650.0,1526432311.7805154,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.313395
8753,4CT 20150910 00000304 243.LMD,饶云,,193995,1526432312.0197265,1441855542.0,1526432312.0197265,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.322395
8754,4CT 20150910 00000305 244.LMD,饶云,,64421,1526432312.112143,1441856362.0,1526432312.112143,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.331396
8755,4CT 20150910 00000306 245.LMD,饶云,,194360,1526432312.1942325,1441856770.0,1526432312.1942325,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.340396
8756,EB0 222 00000099 063.LMD,饶云,,4631333,1526432312.304755,1418954396.0,1526432312.304755,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.348397
8757,eb1 003 00000098 062.LMD,饶云,,4619885,1526432312.9640024,1418954034.0,1526432312.9640024,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.357397
8758,EB1 BLANK 00000096 060.LMD,饶云,,500058,1526432313.628209,1418953078.0,1526432313.628209,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.366398
8759,EB1 TEST 00000097 061.LMD,饶云,,502866,1526432313.7576444,1418953212.0,1526432313.7576444,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.374398
8760,EB1223 EBkb 00000111 063.LMD,饶云,,724457,1526432313.864115,1419319210.0,1526432313.864115,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.383399
8761,EB1223 EBkb 00000112 064.LMD,饶云,,589183,1526432314.0026004,1419319714.0,1526432314.0026004,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.392399
8762,FITC 20141218 00000084 048.LMD,饶云,,3048438,1526432314.140682,1418892056.0,1526432314.140682,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.400399
8763,flow-check 2016.9.22 00000801 450.LMD,饶云,,104568,1526432314.5913913,1474509400.0,1526432314.5913913,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.409400
8764,flow-check 20160923 00000815 464.LMD,饶云,,46696,1526432314.6913464,1474618362.0,1526432314.6913464,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.418401
8765,Flow-Count 20160929 00000835 484.LMD,饶云,,101465,1526432314.7904518,1475134738.0,1526432314.7904518,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.427401
8766,KB2 SYG 00000101 065.LMD,饶云,,384215,1526432314.8869967,1418956048.0,1526432314.8869967,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.435401
8767,KB2 SYG 00000102 066.LMD,饶云,,1686524,1526432314.9885287,1418956312.0,1526432314.9885287,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.443402
8768,PB2-02 20160927 00000829 478.LMD,饶云,,1177948,1526432315.2408676,1474963292.0,1526432315.2408676,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.452402
8769,PBS 20160927 00000828 477.LMD,饶云,,3408066,1526432315.4435675,1474962854.0,1526432315.4435675,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.461403
8770,PLT 61-20141219 00000105 069.LMD,饶云,,21886296,1526432315.887033,1418961088.0,1526432315.887033,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.470403
8771,PLT COUNT 00000358 272.LMD,饶云,,3093929,1526432317.9205446,1452674938.0,1526432317.9205446,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.480404
8772,PLT001 20150107 00000120 065.LMD,饶云,,17664783,1526432318.4418259,1420614428.0,1526432318.4418259,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.488405
8773,PLT001 20150109 00000128 073.LMD,饶云,,9503830,1526432320.0987012,1420790890.0,1526432320.0987012,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.497405
8774,PLT001 20150112 00000141 086.LMD,饶云,,9279347,1526432321.0714524,1421049520.0,1526432321.0714524,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.506406
8775,PLT001 20150113 00000153 098.LMD,饶云,,12383063,1526432322.073783,1421119876.0,1526432322.073783,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.514406
8776,PLT001 20150206 00000237 176.LMD,饶云,,45014,1526432323.4013658,1423191838.0,1526432323.4013658,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.523407
8777,PLT001 20150206 00000244 183.LMD,饶云,,6860846,1526432323.4631293,1423205842.0,1526432323.4631293,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.532407
8778,PLT001 20150306 00000258 197.LMD,饶云,,10682158,1526432324.2422452,1425611084.0,1526432324.2422452,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.541408
8779,PLT001 20150321 00000277 216.LMD,饶云,,17877294,1526432325.3664353,1426909262.0,1526432325.3664353,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.550408
8780,PLT001 CD41 00000154 099.LMD,饶云,,46029345,1526432327.0543156,1421120434.0,1526432327.0543156,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.558409
8781,PLT001-1 CD41 00000157 102.LMD,饶云,,8273236,1526432331.1929567,1421121894.0,1526432331.1929567,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.567409
8782,PLT002 20150107 00000122 067.LMD,饶云,,9651214,1526432332.0912268,1420618244.0,1526432332.0912268,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.576410
8783,PLT002 20150109 00000129 074.LMD,饶云,,15097615,1526432333.1451256,1420791038.0,1526432333.1451256,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.585410
8784,PLT002 20150112 00000142 087.LMD,饶云,,11311446,1526432334.6389115,1421049802.0,1526432334.6389115,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.594411
8785,PLT002 20150206 00000238 177.LMD,饶云,,48510,1526432335.7967885,1423191994.0,1526432335.7967885,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.603411
8786,PLT002 20150206 00000245 184.LMD,饶云,,9569325,1526432335.8681903,1423206354.0,1526432335.8681903,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.611412
8787,PLT002 20150306 00000259 198.LMD,饶云,,8992302,1526432337.1198409,1425611376.0,1526432337.1198409,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.620412
8788,PLT002 20150321 00000278 217.LMD,饶云,,14279726,1526432338.1158352,1426909468.0,1526432338.1158352,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.629413
8789,PLT002 CD41 00000155 100.LMD,饶云,,46030036,1526432339.542591,1421121122.0,1526432339.542591,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.637413
8790,PLT002-2 20150107 00000126 071.LMD,饶云,,10281048,1526432343.645496,1420620060.0,1526432343.645496,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.646414
8791,PLT002-2 CD41 00000158 103.LMD,饶云,,12165204,1526432344.7784662,1421122230.0,1526432344.7784662,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.655414
8792,PLT003 20150107 00000124 069.LMD,饶云,,18306575,1526432346.0570412,1420618954.0,1526432346.0570412,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.663415
8793,PLT003 20150109 00000130 075.LMD,饶云,,10846293,1526432347.844544,1420791170.0,1526432347.844544,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.672415
8794,PLT003 20150112 00000143 088.LMD,饶云,,8885590,1526432349.2566,1421050114.0,1526432349.2566,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.681416
8795,PLT003 20150206 00000246 185.LMD,饶云,,11930414,1526432350.3146942,1423207092.0,1526432350.3146942,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.690416
8796,PLT003 20150306 00000260 199.LMD,饶云,,11312174,1526432351.6072164,1425611554.0,1526432351.6072164,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.698417
8797,PLT003 20150321 00000279 218.LMD,饶云,,2821675,1526432352.8312593,1426909578.0,1526432352.8312593,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.707417
8798,PLT003 CD41 00000156 101.LMD,饶云,,46030036,1526432353.2153788,1421121494.0,1526432353.2153788,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.716418
8799,PLT003-2 20150107 00000127 072.LMD,饶云,,9792528,1526432357.3936327,1420620188.0,1526432357.3936327,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.725418
8800,PLT003-2 20150321 00000280 219.LMD,饶云,,13561392,1526432358.5260966,1426909766.0,1526432358.5260966,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.733419
8801,PLT003-3 CD41 00000159 104.LMD,饶云,,8190989,1526432359.9832342,1421122374.0,1526432359.9832342,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.742419
8802,PLT004 20150109 00000131 076.LMD,饶云,,13018966,1526432360.8601718,1420791320.0,1526432360.8601718,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.751420
8803,PLT004 20150112 00000144 089.LMD,饶云,,13001302,1526432362.2390618,1421050374.0,1526432362.2390618,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.760420
8804,PLT004 20150206 00000247 186.LMD,饶云,,11194413,1526432363.639094,1423207378.0,1526432363.639094,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.768421
8805,PLT004 20150306 00000261 200.LMD,饶云,,10393646,1526432364.8474941,1425611730.0,1526432364.8474941,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.777421
8806,PLT004 20150321 00000281 220.LMD,饶云,,5901101,1526432366.1183212,1426909922.0,1526432366.1183212,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.786422
8807,PLT004 CD41 00000160 105.LMD,饶云,,8262186,1526432366.8297744,1421137986.0,1526432366.8297744,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.794422
8808,PLT005 20150109 00000132 077.LMD,饶云,,9374294,1526432367.7248821,1420791440.0,1526432367.7248821,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.803423
8809,PLT005 20150112 00000145 090.LMD,饶云,,6500950,1526432368.7554586,1421050656.0,1526432368.7554586,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.812423
8810,PLT005 20150206 00000248 187.LMD,饶云,,9439790,1526432369.5580807,1423207692.0,1526432369.5580807,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.821424
8811,PLT005 20150306 00000262 201.LMD,饶云,,8303405,1526432370.6620882,1425611932.0,1526432370.6620882,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.830424
8812,PLT005 20150321 00000282 221.LMD,饶云,,8409390,1526432371.5946786,1426910082.0,1526432371.5946786,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.839425
8813,PLT005 CD41 00000161 106.LMD,饶云,,7850025,1526432372.6523814,1421138232.0,1526432372.6523814,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.848425
8814,PLT006 20150109 00000133 078.LMD,饶云,,7607894,1526432373.519294,1420791556.0,1526432373.519294,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.856426
8815,PLT006 20150112 00000146 091.LMD,饶云,,7490134,1526432374.3672974,1421050856.0,1526432374.3672974,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.865426
8816,PLT006 20150206 00000249 188.LMD,饶云,,8868838,1526432375.258892,1423207984.0,1526432375.258892,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.874427
8817,PLT006 20150306 00000263 202.LMD,饶云,,13885230,1526432376.2679696,1425612212.0,1526432376.2679696,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.882427
8818,PLT006 20150321 00000283 222.LMD,饶云,,7720494,1526432377.7263844,1426910232.0,1526432377.7263844,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.891428
8819,PLT006 CD41 00000162 107.LMD,饶云,,6501674,1526432378.5956824,1421138320.0,1526432378.5956824,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.900428
8820,PLT007 20150206 00000250 189.LMD,饶云,,12578094,1526432379.3148377,1423208264.0,1526432379.3148377,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.909429
8821,PLT007 20150306 00000264 203.LMD,饶云,,1655851,1526432380.6143782,1425612878.0,1526432380.6143782,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.917429
8822,PLT007 20150306 00000265 204.LMD,饶云,,12377902,1526432380.8967206,1425613144.0,1526432380.8967206,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.926430
8823,PLT007 20150321 00000284 223.LMD,饶云,,6042414,1526432382.2516625,1426910378.0,1526432382.2516625,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.935430
8824,PLT007 CD41 00000163 108.LMD,饶云,,6843178,1526432382.9504335,1421138410.0,1526432382.9504335,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.943431
8825,PLT008 20150206 00000251 190.LMD,饶云,,12860718,1526432383.7366672,1423208542.0,1526432383.7366672,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.952431
8826,PLT008 20150306 00000266 205.LMD,饶云,,8144428,1526432385.184502,1425613468.0,1526432385.184502,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.961432
8827,PLT008 20150321 00000285 224.LMD,饶云,,7967789,1526432386.0650008,1426910562.0,1526432386.0650008,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.970432
8828,PLT008 CD41 00000164 109.LMD,饶云,,10393641,1526432386.9231846,1421138520.0,1526432386.9231846,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.978433
8829,PLT009 20150206 00000252 191.LMD,饶云,,12224814,1526432388.1689277,1423208774.0,1526432388.1689277,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.987433
8830,PLT009 20150306 00000267 206.LMD,饶云,,13196334,1526432389.562484,1425613678.0,1526432389.562484,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:23.996434
8831,PLT009 20150321 00000286 225.LMD,饶云,,7979566,1526432390.905526,1426910696.0,1526432390.905526,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:24.004434
8832,PLT009 CD41 00000165 110.LMD,饶云,,13991210,1526432391.765332,1421138682.0,1526432391.765332,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:24.013435
8833,PLT010 20150206 00000253 192.LMD,饶云,,27039023,1526432393.2650554,1423209166.0,1526432393.2650554,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:24.022435
8834,PLT010 20150306 00000268 207.LMD,饶云,,9810734,1526432395.8249261,1425613862.0,1526432395.8249261,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:24.031436
8835,PLT010 20150321 00000287 226.LMD,饶云,,7467311,1526432396.932168,1426910868.0,1526432396.932168,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:24.039436
8836,PLT010 CD41 00000166 111.LMD,饶云,,11335907,1526432397.7602334,1421138800.0,1526432397.7602334,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:24.048437
8837,PLT010-2 20150206 00000254 193.LMD,饶云,,11612465,1526432398.9401896,1423209402.0,1526432398.9401896,Z:\12 备份\25-饶云\荧光流式细胞仪研发(GH031A-2018)\FC500方案数据\LMD\20170303,2018-05-18 17:36:24.057437
